CRASH_NUMB,CITY_TOWN_NAME,CRASH_DATE,CRASH_TIME,CRASH_HOUR,MANR_COLL_DESCR,AMBNT_LIGHT_DESCR,WEATH_COND_DESCR,ROAD_SURF_COND_DESCR,STREET_NUMB,X,Y,LAT,LON,AGE_DRVR_YNGST,AGE_DRVR_OLDEST,CNTY_NAME,CRASH_SEVERITY_DESCR
4463580,WEYMOUTH,11/4/2017,1:54 PM,01:00PM to 01:59PM,Unknown,Daylight,Clear,Dry,80,246168.1673,888535.4456,42.24591559,-70.94057441,21-24,21-24,NORFOLK,Property damage only 
4473281,CHICOPEE,12/23/2017,10:57 PM,10:00PM to 10:59PM,Single vehicle crash,Dark - lighted roadway,"Sleet, hail (freezing rain or drizzle)",Ice,280,108853.912,877431.1913,42.14200438,-72.60264667,21-24,21-24,HAMPDEN,Non-fatal injury
4443536,WILBRAHAM,10/23/2017,8:10 PM,08:00PM to 08:59PM,Single vehicle crash,Dark - roadway not lighted,Clear,Dry,135,125449.5027,880802.3796,42.17410791,-72.40232315,18-20,18-20,HAMPDEN,Property damage only 
4456458,MALDEN,11/17/2017,6:45 PM,06:00PM to 06:59PM,Angle,Dark - lighted roadway,Clear,Dry,,234278.2144,909357.0001,42.4339817,-71.08341266,21-24,35-44,MIDDLESEX,Property damage only 
4473216,STURBRIDGE,11/3/2017,6:42 AM,06:00AM to 06:59AM,Rear-end,Dawn,Clear,Wet,,154646.5627,875467.6252,42.12832238,-72.04853214,35-44,55-64,WORCESTER,Property damage only 
4327417,LAWRENCE,2/1/2017,6:21 AM,06:00AM to 06:59AM,Single vehicle crash,Dark - lighted roadway,Snow,Wet,275,227787.6185,939737.9378,42.70773641,-71.16081776,25-34,25-34,ESSEX,Property damage only 
4407098,NEEDHAM,7/20/2017,2:21 PM,02:00PM to 02:59PM,Rear-end,Daylight,Clear,Dry,163,223100.0083,894949.1174,42.30468197,-71.21983504,25-34,65-74,NORFOLK,Non-fatal injury
4464734,HATFIELD,8/30/2017,6:45 PM,06:00PM to 06:59PM,Single vehicle crash,Dusk,Clear/Unknown,"Sand, mud, dirt, oil, gravel",,110126.1624,902176.9319,42.36492085,-72.59108946,25-34,25-34,HAMPSHIRE,Non-fatal injury
4405867,SPRINGFIELD,8/10/2017,12:30 PM,12:00PM to 12:59PM,Single vehicle crash,Daylight,Clear,Dry,,110646.5392,874951.1251,42.11988493,-72.58057798,18-20,18-20,HAMPDEN,Property damage only 
4469353,FRAMINGHAM,9/21/2017,6:18 PM,06:00PM to 06:59PM,Head-on,Daylight,Clear,Dry,,207576.555,897339.0301,42.32647633,-71.40773226,35-44,45-54,MIDDLESEX,Fatal injury
4384313,LOWELL,6/17/2017,12:10 PM,12:00PM to 12:59PM,Angle,Daylight,Cloudy,Dry,,214577.9844,930811.8751,42.62774492,-71.32228625,55-64,55-64,MIDDLESEX,Non-fatal injury
4466257,CHICOPEE,12/10/2017,11:16 AM,11:00AM to 11:59AM,Single vehicle crash,Daylight,Cloudy,Wet,38,107822.9625,876115.4929,42.13003656,-72.61490979,,,HAMPDEN,Not Reported
4368343,YARMOUTH,5/22/2017,3:54 PM,03:00PM to 03:59PM,Rear-end,Daylight,Cloudy/Rain,Wet,474,307485.7351,826981.931,41.68577288,-70.20894392,45-54,55-64,BARNSTABLE,Non-fatal injury
4459594,PALMER,9/21/2017,2:03 PM,02:00PM to 02:59PM,Head-on,Daylight,Clear,Dry,,130915.874,884529.5638,42.20370124,-72.31722598,35-44,35-44,HAMPDEN,Property damage only 
4449927,MILLBURY,10/20/2017,6:16 PM,06:00PM to 06:59PM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,171,179725.9651,886393.3141,42.22773143,-71.74559165,35-44,35-44,WORCESTER,Property damage only 
4368076,LYNN,5/18/2017,12:30 PM,12:00PM to 12:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,444,244719.518,914697.3554,42.48152541,-70.95609817,21-24,45-54,ESSEX,Property damage only 
4328271,MILLBURY,1/6/2017,2:26 PM,02:00PM to 02:59PM,Angle,Daylight,Cloudy,Dry,,177982.7041,881937.5664,42.18757588,-71.76653693,16-17,75-84,WORCESTER,Property damage only 
4320721,SAUGUS,1/14/2017,2:28 AM,02:00AM to 02:59AM,"Sideswipe, same direction",Dark - lighted roadway,Clear,Dry,590,240121.7599,910608.9419,42.44497393,-71.0123038,21-24,21-24,ESSEX,Property damage only 
4378844,KINGSTON,6/7/2017,6:21 PM,06:00PM to 06:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,,264334.7323,859101.9901,41.979652,-70.72369807,21-24,21-24,PLYMOUTH,Property damage only 
4458943,BURLINGTON,11/20/2017,9:41 AM,09:00AM to 09:59AM,Rear-end,Daylight,Clear,Dry,162,225813.9841,917143.3994,42.50440125,-71.18592783,35-44,45-54,MIDDLESEX,Property damage only 
4450395,NEW BEDFORD,11/6/2017,12:19 PM,12:00PM to 12:59PM,"Sideswipe, same direction",Daylight,Cloudy,Dry,211,247834.5791,819058.9904,41.62031312,-70.92604046,,,BRISTOL,Not Reported
4397607,DUDLEY,6/24/2017,6:05 PM,06:00PM to 06:59PM,Rear-end,Daylight,Clear,Dry,147,166295.0238,865854.8786,42.04236311,-71.90710036,18-20,45-54,WORCESTER,Property damage only 
4440873,MASHPEE,10/6/2017,5:15 PM,05:00PM to 05:59PM,Rear-to-rear,Dusk,Clear,Dry,10,284213.5937,819274.1863,41.61920672,-70.4895399,65-74,75-84,BARNSTABLE,Property damage only 
4428422,STURBRIDGE,8/31/2017,5:40 PM,05:00PM to 05:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,,154459.9163,875938.2621,42.13254293,-72.0508305,45-54,45-54,WORCESTER,Property damage only 
4324257,WESTWOOD,1/15/2017,3:16 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear,Dry,,227147.9497,885850.9336,42.22264343,-71.17116532,45-54,45-54,NORFOLK,Property damage only 
4525879,SWAMPSCOTT,12/23/2017,6:26 AM,06:00AM to 06:59AM,Rear-end,Dark - lighted roadway,"Sleet, hail (freezing rain or drizzle)",Ice,60,247305.8256,914713.2888,42.48151671,-70.92464586,35-44,35-44,ESSEX,Property damage only 
4366788,SWANSEA,5/22/2017,2:00 AM,02:00AM to 02:59AM,Single vehicle crash,Dark - roadway not lighted,Clear,Dry,,222925.2786,833969.1189,41.75567105,-71.22434761,25-34,25-34,BRISTOL,Property damage only 
4323779,OXFORD,2/7/2017,7:44 PM,07:00PM to 07:59PM,Single vehicle crash,Dark - roadway not lighted,"Sleet, hail (freezing rain or drizzle)",Ice,,172351.5934,875847.3126,42.13255956,-71.83441587,16-17,16-17,WORCESTER,Property damage only 
4322586,WORCESTER,1/25/2017,5:07 PM,05:00PM to 05:59PM,Rear-end,Dark - unknown roadway lighting,Cloudy,Dry,,175065.6911,887882.4419,42.24100215,-71.80210461,25-34,55-64,WORCESTER,Property damage only 
4477184,FALL RIVER,12/27/2017,2:13 PM,02:00PM to 02:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,196,228288.6314,827172.0472,41.69430036,-71.16017659,35-44,35-44,BRISTOL,Property damage only 
4402455,BOSTON,7/16/2017,2:38 PM,02:00PM to 02:59PM,Angle,Daylight,Not Reported,Dry,,237175.7656,894558.6879,42.30062783,-71.04914392,25-34,55-64,SUFFOLK,Non-fatal injury
4341432,ATTLEBORO,3/14/2017,5:32 PM,05:00PM to 05:59PM,Single vehicle crash,Daylight,"Sleet, hail (freezing rain or drizzle)",Snow,,215807.0373,856083.8021,41.95495669,-71.30934039,25-34,25-34,BRISTOL,Property damage only 
4484013,ANDOVER,10/20/2017,3:05 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear,Dry,169,229899.7494,933190.8985,42.64872236,-71.13538045,16-17,65-74,ESSEX,Property damage only 
4329349,METHUEN,2/7/2017,2:50 PM,02:00PM to 02:59PM,Rear-end,Daylight,Snow/Snow,Snow,141,225003.1338,941052.2157,42.71965953,-71.19475396,21-24,25-34,ESSEX,Non-fatal injury
4435827,LEOMINSTER,10/9/2017,8:55 PM,08:00PM to 08:59PM,Rear-end,Dark - lighted roadway,Cloudy/Rain,Wet,520,178451.3244,922147.2914,42.54957879,-71.76236867,18-20,25-34,WORCESTER,Non-fatal injury
4454080,WENHAM,6/30/2017,3:38 PM,03:00PM to 03:59PM,Angle,Daylight,Clear,Dry,97,250159.0668,927930.3708,42.60031954,-70.88879584,21-24,55-64,ESSEX,Property damage only 
4402020,DEDHAM,8/2/2017,6:03 PM,06:00PM to 06:59PM,Angle,Daylight,Rain/Cloudy,Wet,,228435.6505,888274.9109,42.24442079,-71.15544576,35-44,45-54,NORFOLK,Property damage only 
4344158,WORCESTER,1/21/2017,4:00 PM,04:00PM to 04:59PM,Rear-end,Daylight,Clear,"Sand, mud, dirt, oil, gravel",440,174645.9376,893152.2501,42.28843395,-71.80742349,35-44,45-54,WORCESTER,Non-fatal injury
4450737,NEWTON,10/24/2017,10:14 AM,10:00AM to 10:59AM,Angle,Daylight,Rain/Cloudy,Wet,,222782.9063,898805.3128,42.33940611,-71.22352812,25-34,55-64,MIDDLESEX,Property damage only 
4468824,AVON,10/10/2017,3:01 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear/Clear,Dry,,238068.0555,874492.4485,42.11992332,-71.03963978,25-34,45-54,NORFOLK,Non-fatal injury
4350732,WAREHAM,4/10/2017,11:48 AM,11:00AM to 11:59AM,Rear-end,Daylight,Clear,Dry,,271539.4688,833200.6248,41.74584249,-70.63992752,25-34,55-64,PLYMOUTH,Property damage only 
4358919,LYNN,4/21/2017,7:21 PM,07:00PM to 07:59PM,"Sideswipe, same direction",Dark - lighted roadway,Rain,Wet,164,244493.5082,913310.0841,42.46905209,-70.9589538,35-44,35-44,ESSEX,Property damage only 
4357434,EASTON,4/30/2017,5:56 PM,05:00PM to 05:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,375,232978.8128,863213.4038,42.01860752,-71.10181735,25-34,45-54,BRISTOL,Property damage only 
4313391,SWANSEA,1/7/2017,8:53 AM,08:00AM to 08:59AM,Single vehicle crash,Daylight,Not Reported,Dry,,223573.2542,833461.3446,41.75107817,-71.21657635,65-74,65-74,BRISTOL,Property damage only 
4451016,WALTHAM,10/29/2017,1:24 AM,01:00AM to 01:59AM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,,219267.6095,902429.3752,42.37212676,-71.26606182,25-34,25-34,MIDDLESEX,Property damage only 
4420203,LOWELL,8/12/2017,3:00 AM,03:00AM to 03:59AM,Rear-end,Dark - lighted roadway,Clear,Wet,,215795.9843,932778.4999,42.64541925,-71.30738409,25-34,25-34,MIDDLESEX,Non-fatal injury
4353394,LEXINGTON,4/10/2017,8:30 AM,08:00AM to 08:59AM,Rear-end,Daylight,Clear,Dry,,219788.3999,909529.1214,42.4360326,-71.25950534,25-34,45-54,MIDDLESEX,Property damage only 
4338544,ANDOVER,3/12/2017,12:50 PM,12:00PM to 12:59PM,Rear-end,Daylight,Clear/Clear,Dry,80,227986.6762,932161.1779,42.63952154,-71.15875878,25-34,35-44,ESSEX,Property damage only 
4354429,CHELMSFORD,4/20/2017,12:15 PM,12:00PM to 12:59PM,Rear-end,Daylight,Clear/Clear,Dry,,211488.2948,930612.6431,42.62600531,-71.35995894,25-34,35-44,MIDDLESEX,Non-fatal injury
4396009,ACTON,7/14/2017,1:20 PM,01:00PM to 01:59PM,Rear-end,Daylight,Cloudy,Dry,,204855.4843,913584.2501,42.47277407,-71.4409602,25-34,25-34,MIDDLESEX,Property damage only 
4377540,BOSTON,4/20/2017,9:45 AM,09:00AM to 09:59AM,Rear-end,Daylight,Clear,Dry,,237620.7733,892713.5251,42.28399639,-71.04386689,21-24,25-34,SUFFOLK,Property damage only 
4467334,CONCORD,11/25/2017,3:42 PM,03:00PM to 03:59PM,Single vehicle crash,Daylight,Clear,"Sand, mud, dirt, oil, gravel",,,,,,16-17,16-17,MIDDLESEX,Property damage only 
4397398,BOURNE,7/17/2017,9:21 AM,09:00AM to 09:59AM,Rear-end,Daylight,Clear,Dry,,275582.271,833926.1913,41.75199225,-70.59123156,16-17,35-44,BARNSTABLE,Property damage only 
4472046,BOSTON,11/15/2017,11:45 AM,11:00AM to 11:59AM,Rear-end,Daylight,Clear/Clear,Dry,720,236535.4002,900087.497,42.35042515,-71.05656905,35-44,65-74,SUFFOLK,Property damage only 
4434370,LONGMEADOW,5/31/2017,3:21 PM,03:00PM to 03:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,1200,113822.6154,868237.2679,42.05979758,-72.54118229,65-74,>84,HAMPDEN,Property damage only 
4330790,STURBRIDGE,1/7/2017,1:07 PM,01:00PM to 01:59PM,Rear-end,Daylight,Snow/Cloudy,Snow,,154238.8126,875272.8122,42.12654307,-72.05345135,25-34,35-44,WORCESTER,Property damage only 
4393481,STOUGHTON,4/20/2017,4:46 PM,04:00PM to 04:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,,232950.2648,874944.3735,42.12422469,-71.10150577,25-34,45-54,NORFOLK,Property damage only 
4515278,BRIMFIELD,6/15/2017,1:57 PM,01:00PM to 01:59PM,Single vehicle crash,Daylight,Clear,Dry,124,139410.9475,874160.6158,42.11552535,-72.23266369,65-74,65-74,HAMPDEN,Property damage only 
4340553,LYNN,3/6/2017,5:22 PM,05:00PM to 05:59PM,Angle,Daylight,Clear,Dry,290,244361.0231,915199.7116,42.48607411,-70.96042565,18-20,18-20,ESSEX,Property damage only 
4390329,NEW BEDFORD,6/7/2017,8:43 PM,08:00PM to 08:59PM,"Sideswipe, same direction",Dark - lighted roadway,Clear,Dry,822,246256.3828,824852.7613,41.6725725,-70.94453319,18-20,25-34,BRISTOL,Non-fatal injury
4348500,WELLESLEY,3/7/2017,7:43 PM,07:00PM to 07:59PM,Single vehicle crash,Dark - lighted roadway,Cloudy,Wet,,218088.2918,894259.8761,42.29861112,-71.28064353,18-20,18-20,NORFOLK,Property damage only 
4474932,GROTON,12/22/2017,6:30 AM,06:00AM to 06:59AM,Single vehicle crash,Dawn,"Snow/Sleet, hail (freezing rain or drizzle)",Snow,877,199331.2792,928611.16,42.60806757,-71.50815292,25-34,25-34,MIDDLESEX,Non-fatal injury
4399503,MALDEN,6/15/2017,6:11 PM,06:00PM to 06:59PM,Rear-end,Daylight,Clear,Dry,,234760.3752,907543.2502,42.41762976,-71.07766407,35-44,35-44,MIDDLESEX,Property damage only 
4404475,TEWKSBURY,7/15/2017,12:01 PM,12:00PM to 12:59PM,Rear-end,Daylight,Clear,Dry,,224416.5468,926580.1249,42.58940104,-71.20252419,21-24,25-34,MIDDLESEX,Property damage only 
4480656,IPSWICH,12/23/2017,10:26 PM,10:00PM to 10:59PM,Single vehicle crash,Dark - roadway not lighted,"Sleet, hail (freezing rain or drizzle)/Snow",Ice,,,,,,35-44,35-44,ESSEX,Non-fatal injury
4411210,BROCKTON,8/20/2017,3:25 PM,03:00PM to 03:59PM,Angle,Daylight,Clear,Dry,,240691.5312,872329.3125,42.10031782,-71.00805902,45-54,65-74,PLYMOUTH,Property damage only 
4419373,LOWELL,8/15/2017,5:00 PM,05:00PM to 05:59PM,Angle,Daylight,Cloudy,Dry,515,212060.9377,932258.5623,42.64081411,-71.35293937,16-17,25-34,MIDDLESEX,Property damage only 
4352140,SOMERVILLE,4/11/2017,11:10 AM,11:00AM to 11:59AM,"Sideswipe, same direction",Daylight,Not Reported,Dry,,234108.2333,904851.7721,42.3934326,-71.08574457,25-34,35-44,MIDDLESEX,Property damage only 
4341118,BOSTON,1/4/2017,12:20 PM,12:00PM to 12:59PM,Angle,Dark - lighted roadway,Clear/Clear,"Water (standing, moving)",,229937.9061,899649.4374,42.34676284,-71.13665943,25-34,25-34,SUFFOLK,Property damage only 
4366227,QUINCY,3/29/2017,2:47 PM,02:00PM to 02:59PM,Angle,Daylight,Cloudy,Wet,,239469.016,888171.5095,42.24301441,-71.02177016,35-44,45-54,NORFOLK,Non-fatal injury
4475365,SOMERVILLE,12/23/2017,5:50 AM,05:00AM to 05:59AM,Single vehicle crash,Dark - lighted roadway,Rain,Wet,,234354.5973,904549.6151,42.39070298,-71.08276265,25-34,25-34,MIDDLESEX,Property damage only 
4314494,SAUGUS,1/7/2017,6:34 AM,06:00AM to 06:59AM,Single vehicle crash,Dawn,Clear,Dry,266,241546.0013,911166.9205,42.44992269,-70.99495485,45-54,45-54,ESSEX,Non-fatal injury
4329351,METHUEN,2/7/2017,4:00 PM,04:00PM to 04:59PM,Head-on,Daylight,Snow/Snow,Ice,,229726.6877,943947.3749,42.74555307,-71.13693179,25-34,35-44,ESSEX,Non-fatal injury
4410294,NEWBURY,8/15/2017,6:48 AM,06:00AM to 06:59AM,Single vehicle crash,Daylight,Cloudy,Dry,93,246900.0592,944091.5487,42.74601023,-70.92718406,55-64,55-64,ESSEX,Property damage only 
4349420,NEWBURY,4/1/2017,7:10 AM,07:00AM to 07:59AM,Single vehicle crash,Daylight,"Sleet, hail (freezing rain or drizzle)",Slush,,246764.2466,947455.1416,42.77629066,-70.92856988,35-44,35-44,ESSEX,Property damage only 
4445123,SPRINGFIELD,10/23/2017,7:41 PM,07:00PM to 07:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,,113040.883,877599.1877,42.1439929,-72.5520244,18-20,35-44,HAMPDEN,Property damage only 
4467792,ASHBURNHAM,12/12/2017,6:45 PM,06:00PM to 06:59PM,Single vehicle crash,Dark - roadway not lighted,Cloudy/Snow,Snow,149,169105.059,932545.8984,42.64287714,-71.87671831,55-64,55-64,WORCESTER,Property damage only 
4431607,TAUNTON,9/24/2017,7:35 PM,07:00PM to 07:59PM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,,233551.4245,850548.4889,41.90455694,-71.09563614,,,BRISTOL,Non-fatal injury
4392286,FALL RIVER,7/18/2017,4:22 PM,04:00PM to 04:59PM,Angle,Daylight,Clear,Dry,,226641.0936,825747.1874,41.68152783,-71.18003732,35-44,45-54,BRISTOL,Property damage only 
4414731,FALL RIVER,8/29/2017,9:11 AM,09:00AM to 09:59AM,Angle,Daylight,Clear,Dry,,227627.0315,827377.6877,41.69617853,-71.1681192,25-34,55-64,BRISTOL,Non-fatal injury
4406970,LOWELL,7/26/2017,8:00 PM,08:00PM to 08:59PM,Angle,Daylight,Clear,Dry,,214184.9374,933706.1875,42.65380424,-71.32700557,18-20,25-34,MIDDLESEX,Property damage only 
4403592,BROOKLINE,8/3/2017,9:08 AM,09:00AM to 09:59AM,Angle,Daylight,Cloudy,Dry,,229511.6369,895600.9567,42.31033587,-71.14203567,45-54,55-64,NORFOLK,Non-fatal injury
4417460,CONCORD,9/3/2017,6:00 PM,06:00PM to 06:59PM,Rear-end,Daylight,Cloudy/Rain,Wet,,208405.7895,912961.3862,42.46713527,-71.39778696,45-54,65-74,MIDDLESEX,Property damage only 
4685401,WEST SPRINGFIELD,6/15/2017,4:55 PM,04:00PM to 04:59PM,Angle,Daylight,Clear,Dry,,106180.9923,874174.8748,42.11237585,-72.63445597,21-24,65-74,HAMPDEN,Non-fatal injury
4324818,AUBURN,1/31/2017,10:04 PM,10:00PM to 10:59PM,Angle,Dark - roadway not lighted,Snow,Snow,,174442.6095,883877.686,42.20493413,-71.8094769,25-34,45-54,WORCESTER,Property damage only 
4316204,LEOMINSTER,1/24/2017,9:45 AM,09:00AM to 09:59AM,Single vehicle crash,Daylight,Cloudy/Rain,Snow,131,179736.6431,921890.4177,42.54729974,-71.74670208,25-34,25-34,WORCESTER,Property damage only 
4373163,NORTH ADAMS,6/4/2017,6:14 PM,06:00PM to 06:59PM,Angle,Daylight,Rain/Cloudy,Wet,174,64854.21661,939422.6212,42.69363561,-73.14933012,45-54,45-54,BERKSHIRE,Property damage only 
4460831,MIDDLEBOROUGH,11/17/2017,6:30 AM,06:00AM to 06:59AM,Rear-end,Dawn,Clear,Dry,,244887.4112,850352.9838,41.90223572,-70.95903034,25-34,65-74,PLYMOUTH,Property damage only 
4459718,WESTBOROUGH,10/13/2017,11:48 AM,11:00AM to 11:59AM,Angle,Daylight,Clear,Dry,,189946.8282,891249.5526,42.27165706,-71.62186259,25-34,45-54,WORCESTER,Non-fatal injury
4385916,NORTHAMPTON,6/12/2017,1:28 PM,01:00PM to 01:59PM,Angle,Daylight,Clear,Dry,10,106519.4431,897041.4122,42.31826275,-72.63404519,25-34,35-44,HAMPSHIRE,Property damage only 
4355226,ARLINGTON,4/20/2017,4:54 PM,04:00PM to 04:59PM,"Sideswipe, opposite direction",Daylight,Clear,Dry,,229275.1252,906878.9373,42.41187725,-71.14433992,35-44,55-64,MIDDLESEX,Non-fatal injury
4490402,BOSTON,11/28/2017,3:15 PM,03:00PM to 03:59PM,Front to Front,Daylight,Clear/Clear,Dry,,,,,,18-20,25-34,SUFFOLK,Property damage only 
4469153,FRAMINGHAM,8/5/2017,1:40 PM,01:00PM to 01:59PM,Angle,Other,Cloudy,Wet,,207334.9375,892291.5627,42.28106835,-71.41107184,35-44,45-54,MIDDLESEX,Property damage only 
4426098,MIDDLEBOROUGH,9/6/2017,11:21 PM,11:00PM to 11:59PM,Single vehicle crash,Dark - roadway not lighted,Rain,Wet,,253451.6332,854427.9379,41.93838727,-70.85544351,21-24,21-24,PLYMOUTH,Fatal injury
4359628,NORTH ATTLEBOROUGH,4/21/2017,3:20 PM,03:00PM to 03:59PM,Rear-end,Daylight,Cloudy/Rain,Wet,,217062.4467,858767.0969,41.97908638,-71.29412488,25-34,45-54,BRISTOL,Property damage only 
4437450,LAWRENCE,10/7/2017,12:33 AM,12:00AM to 12:59AM,Rear-end,Daylight,Clear,Dry,,229264.3671,937354.1593,42.68622172,-71.14292363,35-44,55-64,ESSEX,Property damage only 
4408332,NEWTON,2/17/2017,6:41 PM,06:00PM to 06:59PM,"Sideswipe, same direction",Dark - lighted roadway,Clear,Dry,2300,220113.8787,899582.6437,42.34648359,-71.25588924,25-34,25-34,MIDDLESEX,Property damage only 
4439080,MARSHFIELD,8/20/2017,3:46 PM,03:00PM to 03:59PM,Unknown,Daylight,Clear,Dry,,267780.2501,872389.1873,42.0989833,-70.68059109,55-64,55-64,PLYMOUTH,Not Reported
4439330,SPENCER,9/17/2017,12:00 PM,12:00PM to 12:59PM,Angle,Daylight,Clear/Clear,Dry,,159802.7032,888351.0622,42.24458884,-71.98706291,21-24,55-64,WORCESTER,Property damage only 
4402939,SPRINGFIELD,7/29/2017,9:49 PM,09:00PM to 09:59PM,"Sideswipe, opposite direction",Dark - lighted roadway,Clear,Dry,66,117815.2486,878876.5613,42.15601369,-72.49445449,,,HAMPDEN,Property damage only 
4332090,NEWTON,2/14/2017,9:54 AM,09:00AM to 09:59AM,"Sideswipe, same direction",Daylight,Clear,Wet,12,227636.2901,897341.4222,42.32606939,-71.16471944,25-34,25-34,NORFOLK,Property damage only 
4308996,WALPOLE,1/7/2017,12:07 PM,12:00PM to 12:59PM,Single vehicle crash,Daylight,"Snow/Blowing sand, snow",Snow,176,223868.4471,878673.9062,42.15813563,-71.21118889,25-34,25-34,NORFOLK,Property damage only 
4326340,CHELSEA,2/12/2017,3:17 PM,03:00PM to 03:59PM,"Sideswipe, same direction",Daylight,Cloudy/Snow,Snow,,238161.4689,905820,42.40195936,-71.03645628,25-34,45-54,SUFFOLK,Non-fatal injury
4399949,NEW BEDFORD,7/30/2017,12:09 AM,12:00AM to 12:59AM,Rear-end,Dark - lighted roadway,Clear,Dry,765,246170.3871,820766.0982,41.63578092,-70.94588473,35-44,45-54,BRISTOL,Non-fatal injury
4349638,STURBRIDGE,3/25/2017,11:58 PM,11:00PM to 11:59PM,"Sideswipe, same direction",Dark - roadway not lighted,Cloudy/Rain,Wet,,151236.4533,871143.6871,42.08918855,-72.0894246,45-54,55-64,WORCESTER,Non-fatal injury
4378679,SPRINGFIELD,6/15/2017,12:36 PM,12:00PM to 12:59PM,Angle,Daylight,Clear/Cloudy,Dry,,113465.6004,874122.8019,42.1127473,-72.54636744,18-20,18-20,HAMPDEN,Property damage only 
4479926,AGAWAM,12/10/2017,12:35 AM,12:00AM to 12:59AM,Single vehicle crash,Dark - lighted roadway,Snow/Cloudy,Snow,387,106453.5233,867341.9998,42.05089591,-72.63006058,25-34,25-34,HAMPDEN,Non-fatal injury
4472448,BRAINTREE,12/18/2017,6:15 PM,06:00PM to 06:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,,,,,,18-20,25-34,NORFOLK,Non-fatal injury
4420873,BELCHERTOWN,8/17/2017,3:19 AM,03:00AM to 03:59AM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,635,121510.4692,895399.7648,42.30514043,-72.45197938,25-34,25-34,HAMPSHIRE,Property damage only 
4319621,WEST SPRINGFIELD,1/23/2017,9:51 PM,09:00PM to 09:59PM,Single vehicle crash,Dark - lighted roadway,"Sleet, hail (freezing rain or drizzle)",Ice,,107761.2099,873558.8559,42.1070178,-72.61525285,18-20,18-20,HAMPDEN,Property damage only 
4388010,FALL RIVER,7/4/2017,11:38 AM,11:00AM to 11:59AM,Angle,Daylight,Clear,Dry,245,228153.6537,825035.3292,41.67506482,-71.16190002,18-20,35-44,BRISTOL,Non-fatal injury
4358797,BROCKTON,4/27/2017,3:49 PM,03:00PM to 03:59PM,Rear-end,Daylight,Cloudy,Dry,254,238958.5359,870851.3851,42.08709934,-71.02910812,18-20,35-44,PLYMOUTH,Non-fatal injury
4354589,ANDOVER,4/13/2017,5:29 PM,05:00PM to 05:59PM,Rear-end,Daylight,Clear,Dry,,231165.3881,928439.0406,42.60589488,-71.12021246,18-20,35-44,ESSEX,Property damage only 
4333254,LEOMINSTER,3/4/2017,3:51 PM,03:00PM to 03:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,400,180149.5813,919005.2377,42.52132069,-71.7415256,18-20,35-44,WORCESTER,Property damage only 
4471024,MANSFIELD,12/13/2017,6:34 PM,06:00PM to 06:59PM,Angle,Dark - lighted roadway,Clear,Dry,,221721.0629,864647.9275,42.03191961,-71.2376901,45-54,45-54,BRISTOL,Non-fatal injury
4401644,GARDNER,7/13/2017,3:20 PM,03:00PM to 03:59PM,Rear-end,Daylight,Cloudy,Dry,21,159497.1909,924326.0707,42.56843886,-71.99329154,25-34,55-64,WORCESTER,Property damage only 
4359905,SEEKONK,4/22/2017,12:43 PM,12:00PM to 12:59PM,Angle,Daylight,Clear,Dry,,214660.6718,838285.1717,41.79472715,-71.32360705,55-64,75-84,BRISTOL,Property damage only 
4349120,WESTWOOD,3/21/2017,7:34 PM,07:00PM to 07:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,130,225845.635,886082.3078,42.22476722,-71.18692559,65-74,65-74,NORFOLK,Property damage only 
